id,title,original_language,overview,poster_path,genre_ids,popularity,release_date,vote_average,vote_count
48303,Certified Copy,fr,"In Tuscany to promote his latest book, a middle-aged English writer meets a French woman who leads him to the village of Lucignano.",/soBvtCR33Gv1j6gXwXOIc3JTlNc.jpg,"[18, 10749]",8.647,2010-05-18,6.951,375
30017,Close-Up,fa,"This fiction-documentary hybrid uses a sensational real-life event—the arrest of a young man on charges that he fraudulently impersonated the well-known filmmaker Mohsen Makhmalbaf—as the basis for a stunning, multilayered investigation into movies, identity, artistic creation, and existence, in which the real people from the case play themselves.",/m9HG2N9ZKCmNN9qOHJTNyy18wn3.jpg,"[80, 18]",7.734,1990-05-09,7.875,337
60243,A Separation,fa,A married couple are faced with a difficult decision - to improve the life of their child by moving to another country or to stay in Iran and look after a deteriorating parent who has Alzheimer's disease.,/wQVvASmpm8jGhJBQU20OkoMcNzi.jpg,[18],18.436,2011-02-15,7.906,1610
401545,Everybody Knows,es,"Laura, a Spanish woman living in Buenos Aires, returns to her hometown outside Madrid with her Argentinian husband and children. However, the trip is upset by unexpected events that bring secrets into the open.",/1TuuM451os3NaltCwGfPCVL2BST.jpg,"[80, 18, 9648, 53]",16.201,2018-05-09,6.519,918
375315,The Salesman,fa,"Forced out of their apartment due to dangerous works on a neighboring building, Emad and Rana move into a new flat in the center of Tehran. An incident linked to the previous tenant will dramatically change the young couple’s life.",/z2AFU8rv7HmNosDvnVcMrG7OlVN.jpg,"[18, 53]",12.244,2016-06-24,7.264,801
21334,Children of Heaven,fa,"Zohre's shoes are gone; her older brother Ali lost them. They are poor, there are no shoes for Zohre until they come up with an idea: they will share one pair of shoes. School awaits.",/jWqh1CJWAEcxckMRrf6ARhIEh0R.jpg,"[18, 10751]",14.047,1997-08-01,7.9,563
17078,The Color of Paradise,fa,"The story revolves around a blind boy named Mohammed who is released from his special school in Tehran for summer vacation. His father, shamed and burdened by Mohammed's blindness, arrives late to pick him up and then tries to convince the headmaster to keep Mohammed over the summer. The headmaster refuses, so Mohammed's father eventually takes him home.",/rQ1t23NAGJDv9oNfHEAsxhuiAOG.jpg,"[10751, 18]",5.255,1999-02-08,7.497,151
43774,Baran,fa,"On a building site in present-day Tehran, Lateef, a 17-year-old Turkish worker is irresistibly drawn to Rahmat, a young Afghan worker. The revelation of Rahmat's secret changes both their lives.",/mcsAug8npYWQ21W0Adv5ghpJuSk.jpg,"[18, 10749]",6.484,2001-01-31,7.442,69
320006,Taxi,fa,"A yellow cab is driving through the vibrant and colourful streets of Tehran. Very diverse passengers enter the taxi, each candidly expressing their views while being interviewed by the driver who is no one else but the director Jafar Panahi himself. His camera placed on the dashboard of his mobile film studio captures the spirit of Iranian society through this comedic and dramatic drive…",/pZf8wgEZOpTKte43MFwH44tb2x8.jpg,"[35, 18]",11.029,2015-04-15,7.053,395
47104,Through the Olive Trees,fa,"Complications arise in a director's attempt to film a scene in Life, and Nothing more... (1992).",/xcwCF0YTyAOMrVLgXHjvPP0gGbh.jpg,[18],18.854,1994-02-01,7.4,147
517731,3 Faces,fa,"Filmmaker Jafar Panahi and actor Behnaz Jafari travel to a tiny village after receiving a plea for help from a girl whose family has forbidden her from studying acting. Amusing encounters abound, but they soon discover that the local hospitality is rivaled by the desire to protect old traditions.",/clpmeXLRg65zGGP1zoyYOLIakQG.jpg,[18],8.474,2018-06-06,6.76,121
43984,The Cow,fa,"An old villager deeply in love with his cow goes to the capital for a while. While he's there, the cow dies and now the villagers are afraid of his possible reaction to it when he returns.",/9MVUDF3o1ihrWSgGSvkF7IPesF9.jpg,[18],6.35,1969-01-01,7.7,63
45899,Leila,fa,"This film tells the story of a semi modern Iranian couple, who are trying to fight the old beliefs & old generation. This is a failing battle because the man is not strong enough.",/xWD44o01amfOAQ2mAouIYogtS0E.jpg,"[18, 10749]",1.948,1999-05-14,7.293,29
266234,The Music Man,fa,"Ali is son of a well-off family who plays the santoor (an Iranian instrument) and has earned some reputation through his concerts and teaching music but is rejected by his family because of this profession, which they despise. He falls for one of his music students but after a short blissful period, life doesn't treat him as well as before and also his addiction agonizes him in his numbered days before redemption.",/l49O4oPHTsdzq9sQp1GEAyq05yW.jpg,"[10402, 18]",2.332,2007-04-01,6.852,27
43980,"Bashu, the Little Stranger",fa,"During the Iran-Iraq War, Bashu, a young boy loses his house and all his family. Scared, he sneaks into a truck that is leaving the area. He gets off the truck in the Northern part of the country, where everything from landscape to language is different. He meets Naii, who is trying to raise her two young children on a farm, while her husband is away. Despite cultural differences, and the fact that they do not speak the same language, Bashu and Naii slowly form a strong bond.",/63ta6SW20iJNstuKoAd7EbJ1mdr.jpg,"[18, 10752]",2.445,1986-01-01,7.682,22
134346,Downpour,fa,A well educated and humble teacher arrives in a new city and at a new job in the pre-revolutionary Iran. He falls in love with a hardworking underprivileged young woman that nurses her very old mother and raises her young brother. In an environment where commitments and social problems often stand in the way between people and their dreams.,/oHMNptbC6LMLCIqpra45FvvAYSq.jpg,"[18, 10749, 35]",1.176,1972-07-08,6.2,10
266217,Ballad of Tara,fa,"Tara, the young beautiful widow, returns with her two young children from country to her village. On her way home, she finds out that her grandfather has passed away. She distributes grandpa’s belongings among her neighbours. But there remains an old sword that no one will accept. One day on the road, she meets an ancient warrior. He claims that his clan have sent him to present time to take the old sword back. Tara finally submits the sword to him, but he returns upon realizing that he has fallen powerfully in love with her.",/9uvPctvXPt8zeah7aCMGfnF2UXm.jpg,"[14, 18]",0.6,1979-04-01,6.7,7
283607,Tales,fa,"Award-winning Iranian filmmaker Rakshan Banietemad ends her eight-year hiatus from feature filmmaking with this ingenious, mosaic-like narrative, which knits together the stories of seven characters to create a microcosm of Iranian working-class society.",/3FxjL2vFBt86h4aKgGEKthW7VPC.jpg,[18],1.519,2014-02-01,7.147,17
44081,Under the Skin of the City,fa,"Tuba works daily at a grueling textile factory in Iran, returning home every night to deal with the rest of her problematic family, which includes: a pregnant daughter whose husband beats her regularly; a teenage son, who's been getting into trouble due to his burgeoning career in radical politics; and an older son who goes to great lengths--such as attempting to sell the family's meager house--in order to get an engineering job in Japan as a means of getting out of Iran.",/AgBIKR1gKI5BNKfGuPvQ793CPkj.jpg,[18],1.231,2001-02-04,7.1,9
332945,Nargess,fa,A sharp-edged look at people who live outside the constraints of Islamic law.,/jI52YJ7XnNoQy0PfxCrVzG0OzbN.jpg,"[18, 10749]",1.392,1992-01-02,6.4,5
1926,11'09''01 September 11,en,"Filmmakers from all over the world provide short films – each of which is eleven minutes, nine seconds, and one frame of film in length – that offer differing perspectives on the 9/11 terrorist attacks.",/gbOFmoHalRCZgePhSJLH1ChIn2q.jpg,[18],6.768,2002-09-04,6.5,104
43978,The Apple,fa,"After twelve years of imprisonment by their own parents, two Iranian sisters are finally released by social workers to face the outside world for the first time.",/2vCgV3503UfEDBFkXZnQ3UuyfAE.jpg,[18],4.657,1998-05-27,6.4,43
28988,Blackboards,fa,"Itinerant Kurdish teachers, carrying blackboards on their backs, look for students in the hills and villages of Iran, near the Iraqi border during the Iran-Iraq war. Said falls in with a group of old men looking for their bombed-out village; he offers to guide them, and takes as his wife Halaleh, the clan's lone woman, a widow with a young son. Reeboir attaches himself to a dozen pre-teen boys weighed down by contraband they carry across the border; they're mules, always on the move. Said and Reeboir try to teach as their potential students keep walking. Danger is close; armed soldiers patrol the skies, the roads, and the border. Is there a role for a teacher? Is there hope?",/ApLKw8jjGTp7M4FbivX3mHXJ6da.jpg,"[18, 36, 10752]",4.1,2000-09-01,6.703,37
213592,Still Life,fa,"A minimalist study of lonely, isolated existence. Mohamad Sardari has spent thirty years at a remote outpost raising and lowering a gate to keep road traffic from crossing tracks when a train passes. He lives with his wife in an unadorned shack; a few bare trees dot the threadbare landscape.",/onfFwevvUsN9iVAlzhpSsv6IfRW.jpg,[18],1.25,1974-06-29,6.8,18
318342,A Simple Event,fa,The story of a ten years old Iranian schoolboy living with his mother and his father in Northern coasts of Iran. The boy helps his father in selling the latter's illegal fishing and helps his mother in shopping for her and bringing home water from a well. The three characters live together in only one room. Their life is austere. The boy eats only bread and milk every day... One day the boy's mother dies.,/4ZmrQznXEyElVf8Ygv2pWRcrAzw.jpg,[18],1.308,1973-01-01,5.8,12
253233,Utopia,de,"A treatise on love and desire tainted by harsh reality of capitalism, in which submission to the laws of lust-as-commerce is played out by five prostitutes and their pimp, who pits them against one another so that they are incapable of standing up to him collectively.",/abYbvQld6NVGcwEXzrlfU6N1B4o.jpg,[18],2.732,1983-05-20,6.25,11
667935,There Is No Evil,fa,"Every country that enforces the death penalty needs people to kill other people. Four men are put in front of an unthinkable but simple choice. Whatever they decide, it will directly or indirectly corrode them selves, their relationships, and their entire lives.",/AmMUP11ZWRqR08DmyigNmbG8Sit.jpg,[18],9.842,2020-10-22,7.6,99
452013,A Man of Integrity,fa,"Reza, residing in the wilderness with his wife and son, lives a retired life and devotes himself to freshwater fish farming. A private company that has targets on his land is ready to do anything to force him to sell.",/meIOwiPGMAYsRQzsgdAkeU0qCpu.jpg,[18],3.799,2017-12-06,6.848,45
98238,The White Meadows,fa,"Rahmat travels to a host of islands in a vast salt pan in order to collect the inhabitant's tears for an unknown purpose. He is joined on his mysterious journey by a young boy searching for his father. As their travel nears its end, a potent critique of the Iran's political leadership emerges.",/pJLARSgAzVxqNKim6nS3ibfeLrR.jpg,[18],1.784,2009-09-19,7.825,20
253450,The Assassin,zh,A female assassin receives a dangerous mission to kill a political leader in eighth-century China.,/6OizMjnSQ8oZtMQuiK7opIawcM3.jpg,"[28, 18, 36]",9.668,2015-08-27,6.451,476
11553,Millennium Mambo,zh,A young woman's romances with two different young men at the dawn of the 3rd millennium is recalled 10 years later.,/zaPDSAlrGKV4Bgz6vvkZxPZrrxD.jpg,"[18, 10749]",13.458,2001-10-31,6.9,180
36108,To Each His Own Cinema,fr,A collective film of 33 shorts directed by different directors about their feeling about cinema.,/oqsHDWIh26sJXz9Ua3lPQhUx3lK.jpg,"[35, 18]",11.939,2007-10-31,6.6,124
25538,Yi Yi,zh,"Each member of a family in Taipei asks hard questions about life's meaning as they live through everyday quandaries. NJ is morose: his brother owes him money, his mother is in a coma, his wife suffers a spiritual crisis when she finds her life a blank and his business partners make bad decisions.",/hTPkCpK9SLGDMXRbUwzoep0MxOx.jpg,[18],17.766,2000-09-20,7.9,480
15804,A Brighter Summer Day,zh,"A boy experiences first love, friendships and injustices growing up in 1960s Taiwan.",/rDZ2mNQkZrnSzHPLQ7SzhzgCSoj.jpg,"[80, 18, 10749]",18.183,1991-07-27,8.3,283
78450,Terrorizers,zh,"An uncompromising look into urban life from the eyes of a voyeuristic photographer, a rebellious teenager, and a married couple teetering on the edge of adultery.",/6UCPktMrZNMwydkTIhru6qSVONp.jpg,"[18, 80]",16.112,1986-12-19,7.347,131
98344,Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag,zh,"An indigenous clan-based people living in harmony with nature find their way of life threatened when violent interlopers from another culture arrive, intent on seizing their natural resources and enslaving them. Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag is Part one of the two-part, four-hour Taiwanese edition of the film Warriors of the Rainbow.",/xDgmCasmrbzPDyJO4Ngg01YsIIv.jpg,"[18, 28, 36]",9.212,2011-09-09,7.335,91
313230,Warriors of the Rainbow: Seediq Bale - Part 2: The Rainbow Bridge,zh,"After the uprising at Wushe, Mona Rudao faces a guerrilla war against the militarily superior Japanese and Seediq clans. He and his followers must fight for their dignity and honor so that they can truly be ""Seediq Bale"" or ""real men."" Warriors of the Rainbow: Seediq Bale - Part 2: The Rainbow Bridge is Part two of the two-part, four-hour Taiwanese edition of the film Warriors of the Rainbow.",/wrgpoEhfgptkYGtIxEaYqlxChv8.jpg,"[28, 18, 36]",15.675,2011-09-30,8.2,73
19939,Cape No. 7,zh,"Aga, a band singer, returns to Hengchun with frustration. Tomoko is a Japanese model assigned to organize a local warm-up band for the Japanese super star beach concert. Together with other five ordinary Hengchun residents who were not expected to be great or anything, they formed an impossible band.",/7LUTL0OJcDiF9NbXgVQkCVJlEMc.jpg,"[35, 18, 10749]",7.059,2008-08-22,6.5,55
486898,Long Day's Journey into Night,zh,"Luo Hongwu returns to Kaili, the hometown from which he fled many years ago. He begins the search for the woman he loved and whom he has never been able to forget.",/8wUxYW7v2sahnFwipwzjRo8Z3sP.jpg,"[18, 9648]",12.072,2018-12-31,6.991,220
18764,Twin Dragons,cn,"Twins, separated at birth, end up as a Hong Kong gangster and a New York concert pianist. When the pianist travels to Hong Kong for a concert, the two inevitably get mistaken for each other.",/86oeSmgXXIoCjXXyzYq5cl5BijO.jpg,"[35, 28]",15.135,1992-01-15,6.763,354
10451,Eat Drink Man Woman,zh,"A retired and widowed Chinese master chef Chu and his family live in modern day Taipei, Taiwan. He lives with his three attractive daughters, all of whom are unattached. Soon, each of the daughters encounter new men in their lives. When these new relationships blossom, stereotypes are broken and the living situation within the family changes. Since the family has difficulty expressing their love for each other, the intricate preparation of banquet quality dishes for their Sunday dinners is the surrogate for their familial feelings.",/olhIWtIBFg6VWK59DEd4lAvgVgz.jpg,"[35, 18, 10749]",13.689,1994-08-03,7.515,300
49982,A City of Sadness,zh,"The story of a family embroiled in the ""White Terror"", mainland China's political repression that was wrought on the Taiwanese people by the Kuomintang government in the late 1940s.",/7XstBzqWHRCaFk8v5TB3syuE11X.jpg,"[18, 36]",10.491,1989-10-21,7.3,119
45996,Dust in the Wind,zh,"A-yuan and A-yun are both from the small mining town of Jio-fen. They move to Taipei, where A-yuan is an apprentice by day and goes to night school, and A-yun works as a helper at a tailors. Everyone thinks they are meant for each other, and so do they. They fail to see time and fate are beyond their control.",/9QbsT3gkG0WdchoDY8kqIwcVN0i.jpg,"[18, 10749]",6.382,1986-05-09,7.671,73
96712,The Puppetmaster,zh,"In the first half of this century, young Li Tienlu joins a travelling puppet theatre and subsequently makes a career as one of Taiwan's leading puppeteers.",/d7RYoQ8j5d9rIGwSZOUgLyJ48QP.jpg,"[18, 10752]",3.672,1993-12-08,6.6,42
125085,Murmur of Youth,zh,A rather dejected Mei-li Chen lives with her extended family in the suburbs. She drops out of college when the boy she has a crush on finds a girlfriend. Mei-li eventually ends up selling tickets in a movie theatre. A great camaraderie then builds up between the two cashiers in the small ticket booth.,/uuuhqMboI4sLEAj8hsD5ICCpGUF.jpg,[18],1.754,1997-09-12,5.9,12
44704,Betelnut Beauty,zh,A cute coed leaves her mother's home and gets involved with a pastry chef who has links to the local criminal element.,/48JB4lNQmnLB1E52TbOS5QEp7CS.jpg,"[18, 10749]",0.626,2001-06-20,6.0,8
259065,March of Happiness,zh,"1945-1947, Taiwan. A teenage couple were deeply in love despite objections from the girl’s family. Their tragic story is played out in travelling troupes, tea-houses and western-style cafes, with the backdrop of Japanese occupation and the 28 February Incident.",/hy9XzVIV5yLFXxgIEM2G5yq54OO.jpg,"[18, 36, 10749, 10752]",1.033,1999-09-09,5.6,5
48492,Detective Dee and the Mystery of the Phantom Flame,zh,"When the future empress Wu Zetian's two courtiers die in a mysterious fire, she gets Di Renjie, a former detective and rebel, released from prison to solve the mystery of the fire.",/qWOBV05kNeLyaiA31DFkZlMpta5.jpg,"[28, 12, 18, 9648]",13.067,2010-09-18,6.5,367
217923,Young Detective Dee: Rise of the Sea Dragon,zh,"The action-packed and captivating tale of Dee Renjie's beginnings in the Imperial police force. His very first case, investigating reports of a sea monster terrorizing the town, reveals a sinister conspiracy of treachery and betrayal, leading to the highest reaches of the Imperial family.",/wsnioYKR2C2FlAYZxZTzihW2TVh.jpg,"[28, 80, 14, 12]",15.164,2013-09-27,6.24,254
121823,Tai Chi Zero,zh,"In legendary Chen Village, everyone is a martial arts master, using their powerful Chen Style Tai Chi in all aspects of their lives. Lu Chan has arrived to train, but the villagers are forbidden to teach Chen Style to outsiders, and do their best to discourage him by challenging him to a series of fights. Everyone, from strong men to young children, defeats him using their Tai Chi moves. But when a man from the village's past returns with a frightening steampowered machine and plans to build a railroad through the village at any costs, the villagers realize they may have no choice but to put their faith in Lu Chan... who has a secret power of his own.",/rhAua7Q0VsdkEKkIK2PKPhszPTy.jpg,"[28, 18]",10.105,2012-09-27,6.0,106
105703,The Boys from Fengkuei,zh,"Ah-Ching and his friends have just finished school in their island fishing village, and now spend most of their time drinking and fighting. Three of them decide to go to the port city of Kaohsiung to look for work. They find an apartment through relatives, and Ah-Ching is attracted to the girlfriend of a neighbor. There they face the harsh realities of the big city.",/r6evRAtqfodrY9eytNt7Oc7gg0a.jpg,[18],4.802,1983-07-13,7.1,55
11553,Millennium Mambo,zh,A young woman's romances with two different young men at the dawn of the 3rd millennium is recalled 10 years later.,/zaPDSAlrGKV4Bgz6vvkZxPZrrxD.jpg,"[18, 10749]",13.458,2001-10-31,6.9,180
40911,Monga,zh,"Set in the 1980s, “Monga” centers on five boys (Mosquito, Monk, Dragon, White Monkey and A-Lan) who join the ""Gang of Princes"" who are tired of being pushed around. As the ""Gang of Princes"" rise in stature, they come into conflict with other gangs jealous of their rising power.",/7ZZfZHDQr4vj2Z5BdsGJIwbAWGF.jpg,[53],8.124,2010-02-05,6.4,62
72958,The Clay Bird,bn,"A family must come to grips with its culture, its faith, and the brutal political changes entering its small-town world.",/lpuRN4Gh2jiKhwZeHEsKjgoHZ83.jpg,[18],1.827,2002-11-08,7.304,28
92550,Runway,bn,A young man who lives nearby an airport finds himself in trouble upon meeting a mysterious stranger.,/wk3yLFXgqtCM2En6mvR8xpbUEMk.jpg,"[18, 53]",1.301,2010-12-16,6.8,6
92555,Homeland,bn,"A mother and her son return to their home in Sylhet, Bangladesh after 15 years abroad and try to retrace their roots. Beginning with the death of the father of the family, the film proceeds with the central characters seeking a link to their lives.",/oc4HthH9Q4QBonMRu1zYr5sr2Uq.jpg,[18],0.6,2005-09-13,5.3,3
59239,The Cloud-Capped Star,bn,"The tragic story of the beautiful daughter of a middle-class refugee family from East Pakistan. Nita, the protagonist, sacrifices everything for her unappreciative family.",/uIlt1x2eBMzuQHwyU54CNPTSK6A.jpg,[18],4.11,1960-04-13,7.233,45
86303,Subarnarekha,bn,"After an old college friend offers him a job at an iron foundry, the upright and honest Ishwar leaves a shanty town on the outskirts of Calcutta where he lives with a group of refugees from East Bengal. With plans to forge a solid living for himself, sister Sita and Abhiram, an orphaned boy he offers a home to, Ishwar is accused of selling out and deserting his people.",/3le6UjPH0E8ZNgdBwPysDSag5jE.jpg,[18],3.27,1965-10-01,6.9,30
93164,A River Called Titas,bn,An in-depth look at the lives and struggles of the community of fishermen living by the river Titash.,/hB7DdigTp94RBYjJOLC244lRoc9.jpg,"[18, 10751]",2.917,1973-07-27,6.7,23
526477,Debi,bn,"A girl with extraordinary powers goes to a psychiatrist for a solution.  Debi: Misir Ali Prothombar or simply Debi is a 2018 Bangladeshi supernatural thriller film based on Humayun Ahmed's novel of the same name. It is directed by Anam Biswas, starring Chanchal Chowdhury as Misir Ali, Jaya Ahsan, Iresh Zaker, Animesh Aich, and Sabnam Faria.",/1lCqsNGxArlCgnOSzfoVX8tOIiE.jpg,"[18, 9648]",1.99,2018-10-19,7.647,17
464390,Daruchini Dwip,bn,University students aspire to visit a beach named Saint Martin.,/iOEjxyiYGF9kvC18WfBm6wP2O8s.jpg,"[35, 18, 10749]",1.376,2007-08-31,7.4,11
93526,Aguner Poroshmoni,bn,A middle-class family shelters a freedom fighter in war-torn Dhaka.,/ygJopYcwwi8wbZTaUFav5u6Rz8L.jpg,"[18, 10752]",1.96,1995-05-25,7.2,10
133479,Television,bn,"A devout village leader prohibits an array of modern devices, but when his strict measures go too far, the locals rise up in popular rebellion.",/ol2LJTAapnfNT3jmr3a1fi9m3B8.jpg,[18],1.218,2012-12-06,7.114,22
78310,Third Person Singular Number,bn,"A woman breaks with traditional Muslim culture by living with her boyfriend before getting married, but when the relationship ends, she must face the harsh consequences of being an outcast in her community.",/6COGHlFCf8YwADcS8DYFwtev4Bh.jpg,[18],1.169,2009-12-11,5.9,15
467547,Mad_e in Bangladesh,bn,An apparently passive young man comes to Dhaka from a rural area looking for a job and a better life.,/zfXnLAGk9s4iYxZZ8kdWi7icYAb.jpg,[],1.186,2007-01-01,7.7,11
93083,The Survivors,bn,"The movie directed by Abdullah Al Mamun was adapted from a novel by noted writer Shahidullah Kaiser. The film based on the lives of people living in our costal areas, was admired by many while stirring up controversy for some bold statements it made.",/6Mk17ta8aHz4DoFpfoxmMikpKnE.jpg,"[18, 10749]",0.65,1978-01-01,7.8,2
93290,The Ominous House,bn,A poor family returns to their village from Dhaka after The Great Bengal Femine 1943. This movie centers on their struggling life during the World War II period.,/h8D1DXwyz9nby10RQwIiSRcZqrv.jpg,[18],0.731,1979-11-01,6.5,4
470275,Affliction,bn,"Director: Sheikh Niamat Ali  Writers: Sheikh Niamat Ali (dialogue), Sheikh Niamat Ali (screenplay) |  Stars: Humayun Faridi, Bobita, Dolly Anowar",/dnL86736NPiBruloPfEOaRUuV1H.jpg,"[18, 10751]",0.6,1985-12-27,0.0,0
685152,Onno Jibon,bn,Politics and its influence brings struggle in the life of webers in a village.,/xSrX3hjJkFk9bLpmP0a7ETO9l3a.jpg,[18],0.6,1995-05-05,0.0,0
93162,Jibon Theke Neya,bn,"A political satire of Bangladesh under the rule of Pakistan metaphorically, where an autocratic woman in one family symbolizes the political dictatorship of Ayub Khan in East Pakistan.",/pES4eUEWPjySmp6f59I3RzpEP1I.jpg,"[18, 36]",1.4,1970-03-09,9.333,6
708615,Sangam,ur,"Sangam is a Pakistani Urdu film released in 1964, directed by Zahir Raihan starring Rosy Samad, Khalil, Haroon Rashid and Sumita Devi. This is the first full-length colour movie made in entire Pakistan.  This was the fourth film by Zahir Raihan (1935-1972) who later went on to direct more films in Urdu and Bengali during the 1960s. Zahir Raihan became one of the most important filmmakers of East Pakistan, which later became Bangladesh in 1971. Although Sangam was an Urdu film, but most of the cast, playback artistes and crew were from the Bengali-speaking Eastern province.",/4ZUQU9b51UXJWIqXsxGeGXIRgp5.jpg,[18],0.6,1964-04-23,6.0,1
684880,Anowara,en,Anwara is a 1967 Bangladeshi film which stars Razzak and Suchonda in lead roles. It is one of the six films where Razzak and Suchonda shared screen time,/5zZLrz5kHuhrismz3d9gteNuN6t.jpg,[18],0.6,1967-03-20,0.0,0
836638,Daughter of the Sun,bn,A jobless imaginative artist finds his fantasies when a sculpture he creates comes to life every night.,/7xTq0SJfULEMOmfHf14aaGJuLcC.jpg,"[14, 18, 9648]",0.6,1977-01-01,9.0,1
442002,Quiet Flows the Meghna,bn,"A Delhi girl comes to her aunt's house, where she hears the reality of Bangladesh's independent story.",/IhV6gZNoj4Weq38u75PzrIYRe4.jpg,"[10752, 18]",0.672,1973-02-09,8.0,1
93529,My Friend Rashed,bn,The story of the Bangladesh Liberation War in 1971 as seen through the eyes of a young boy.,/dypXDKG7RZ7qUdzrfDb3JndPDPc.jpg,[10752],1.515,2011-04-01,6.7,19
93527,Dipu Number 2,bn,"An adventure story for young boys, Dipu Number Two is the second film of a talented director from Bangladesh who is one of the few who concentrate on quality filmmaking in a country with a rich commercial film industry. The story is taken from a youth-oriented novel in which Dipu, a boy belonging to the educated class, is teased by the school bully but eventually forms a deep relationship with him. The rest is totally escapist in nature, including a scene in which the two youths manage to capture single-handedly an entire group of robbers.",/4Gz1HkpZhwWpyuual7eytb5CBj9.jpg,"[12, 10751]",1.815,1996-12-16,9.4,10
382023,The Wheel,bn,Odyssey of a man charged with taking a corpse to the neighboring village.,/yuVgqiubqNJongr2211qztDfUh5.jpg,[18],0.6,1993-04-01,10.0,1
539050,Memories of My Body,id,"Juno was just a child when his father abandoned him from their village in Central Java. Abandoned and alone, he joins a Lengger dance centre where men shape their feminine appearance and movement. The sensuality and sexuality that came from the dance, mixed with the violent sociopolitical Indonesian environment, forces Juno to move from village to village.",/2oa5oLm4FfjxvasKAW07wTrQ7Ow.jpg,[18],2.366,2019-04-18,6.5,15
63923,Requiem from Java,jv,"This is the story about Setyo, Siti and Ludiro, who were the performer of Javanese Ramayana's Wayang Wong. Setyo and Siti are spouse who live in a village by selling earthenware products. In the village, live as well Ludiro, the head of the stockyard, who is very wealthy and secretly in love with Siti. Conflicts arrived as Setyo's earthenware company is going bankrupt and Siti started to took notice in Ludiro's desire to win her love. These triangle love transform into a civil war in the village that brings not only extremity and injustice, but also the death of the loved ones.",/eTKTC1k1Gi7074BaOQvvWtvyFtH.jpg,"[18, 10402, 10749]",0.959,2006-08-07,5.9,12
381150,Chaotic Love Poems,id,"A cheerful yet serious Indonesian Romeo and Juliet. A boy and a girl from the same district, but with difficult childhoods and other reasons not to acknowledge their love. Through the colourful and musical retro style - the 1970s came late to Indonesia - shines a chaotic political and social era.",/3D4qombcSgOrFSnBuxIwtWrS58Y.jpg,"[18, 35, 10749]",1.348,2016-02-04,6.0,5
394496,What's Up with Cinta 2,id,"14 years after their budding romance in high school, Rangga and Cinta reunite in Yogyakarta to have their closure after Rangga had left Cinta with no explanation years prior.",/nN50NGt2yvIcoklrIzF1UIEF4TH.jpg,"[18, 10749]",2.921,2016-04-28,5.8,28
22421,The Rainbow Troops,id,A group of 10 students struggles with poverty and develop hopes for the future in Gantong Village on the farming and tin mining island of Belitung.,/pIkafUVOWa4LrInh0RF80KKBBeK.jpg,[18],1.6,2008-09-25,7.3,24
39061,Gie,id,Indonesian activist Soe Hok Gie experiences a political awakening during the tumultuous regimes of Soeharto and Soekarno.,/8hXLte8VGz0UTRluYEq79QmkCU9.jpg,"[18, 36]",4.247,2005-07-13,6.3,13
516700,Gundala,id,"Sancaka has lived on the streets since his parents left him. Living a hard life, Sancaka survives by thinking about his own safety. When the condition of the city gets worse and injustice rages throughout the country, Sancaka must decide whether he continues to live to look after himself or rise to become their oppressed hero.",/wZCo5qUz3IdIhs6466B9PpFglXU.jpg,"[28, 14]",7.241,2019-08-29,6.226,301
467012,Satan's Slaves,id,"After dying from a strange illness that she suffered for three years, a mother returns home to pick up her children.",/k16xOaI9x5fqepxVwBwUJAozsW8.jpg,"[18, 27, 9648]",12.764,2017-09-28,6.725,238
572468,Impetigore,id,"A woman inherits a house in her ancestral village, but she's unaware that members of the community have been trying to locate and kill her to remove the curse that has plagued them for years.",/dku2KnAPALsi69MnvTV7cXrylWm.jpg,"[27, 53, 9648]",12.623,2019-10-17,6.664,177
172597,After the Curfew,id,A hero of revolution returns to civilian life to find the new society very different from the ideals he fought for.,/cD7NFpL6cN0wLCMAySlK7fWm1zO.jpg,[18],3.592,1954-05-01,6.4,8
64513,Bali,it,The wife of a European photographer on assignment in exotic Bali falls for an enigmatic ex patriot under the spell of a mystical death cult...,/6SmWQNUeHCOXz2sY0Ajhy7zP47y.jpg,"[18, 10749]",1.904,1970-12-29,4.167,5
407434,Three Maidens,id,"Three sisters—Nunung, Nana and Nenny—are being raised by their grandmother in Jakarta after their mother's death. Though the sisters' father Sukandar lives with them, he is too involved in his own work to pay them heed.",/mWOF4MGE8N7pROQKPzeEvzRvCAV.jpg,"[18, 10402]",1.528,1956-08-25,8.0,4
12275,Verses of Love,id,"Fahri attracted many women, including Maria, Nurul, and Naora. They hide their feelings until Fahri's marriage with Aisha which broke their hearts.",/pWFTabzMwSbso1DsRwE8My4IL1h.jpg,"[18, 10749]",1.641,2008-02-28,5.9,12
297017,Soekarno,id,This biographical drama about Indonesia's first president recounts his nationalist crusade to seize independence from Dutch colonial rule.,/2GtBiy4ZcaF268ylgyOqMydEjqP.jpg,"[18, 36]",2.486,2013-12-11,7.545,11
609844,This Earth of Mankind,id,A Javanese royal and half-Dutch woman fall in love as Indonesia rises to independence from colonial rule.,/hfyw746SpGMR7YLQ8pRlmHbBWGx.jpg,[18],5.692,2019-08-15,7.2,10
